id,timestamp,item,co_op,loc,supply,price,year,month,week,day,yemon,holiday
BC_C_S_20190930,2019-09-30,BC,C,S,0.0,0.0,2019,9,40,0,2019-09,0
BC_C_S_20191001,2019-10-01,BC,C,S,0.0,0.0,2019,10,40,1,2019-10,0
BC_C_S_20191002,2019-10-02,BC,C,S,0.0,0.0,2019,10,40,2,2019-10,0
BC_C_S_20191003,2019-10-03,BC,C,S,0.0,0.0,2019,10,40,3,2019-10,1
BC_C_S_20191004,2019-10-04,BC,C,S,0.0,0.0,2019,10,40,4,2019-10,0
BC_C_S_20191005,2019-10-05,BC,C,S,0.0,0.0,2019,10,40,5,2019-10,0
BC_C_S_20191006,2019-10-06,BC,C,S,0.0,0.0,2019,10,40,6,2019-10,0
BC_C_S_20191007,2019-10-07,BC,C,S,0.0,0.0,2019,10,41,0,2019-10,0
BC_C_S_20191008,2019-10-08,BC,C,S,0.0,0.0,2019,10,41,1,2019-10,0
BC_C_S_20191009,2019-10-09,BC,C,S,0.0,0.0,2019,10,41,2,2019-10,1
BC_C_S_20191010,2019-10-10,BC,C,S,0.0,0.0,2019,10,41,3,2019-10,0
BC_C_S_20191011,2019-10-11,BC,C,S,0.0,0.0,2019,10,41,4,2019-10,0
BC_C_S_20191012,2019-10-12,BC,C,S,0.0,0.0,2019,10,41,5,2019-10,0
BC_C_S_20191013,2019-10-13,BC,C,S,0.0,0.0,2019,10,41,6,2019-10,0
BC_C_S_20191014,2019-10-14,BC,C,S,0.0,0.0,2019,10,42,0,2019-10,0
BC_C_S_20191015,2019-10-15,BC,C,S,0.0,0.0,2019,10,42,1,2019-10,0
BC_C_S_20191016,2019-10-16,BC,C,S,0.0,0.0,2019,10,42,2,2019-10,0
BC_C_S_20191017,2019-10-17,BC,C,S,0.0,0.0,2019,10,42,3,2019-10,0
BC_C_S_20191018,2019-10-18,BC,C,S,0.0,0.0,2019,10,42,4,2019-10,0
BC_C_S_20191019,2019-10-19,BC,C,S,0.0,0.0,2019,10,42,5,2019-10,0
BC_C_S_20191020,2019-10-20,BC,C,S,0.0,0.0,2019,10,42,6,2019-10,0
BC_C_S_20191021,2019-10-21,BC,C,S,0.0,0.0,2019,10,43,0,2019-10,0
BC_C_S_20191022,2019-10-22,BC,C,S,0.0,0.0,2019,10,43,1,2019-10,0
BC_C_S_20191023,2019-10-23,BC,C,S,0.0,0.0,2019,10,43,2,2019-10,0
BC_C_S_20191024,2019-10-24,BC,C,S,0.0,0.0,2019,10,43,3,2019-10,0
BC_C_S_20191025,2019-10-25,BC,C,S,0.0,0.0,2019,10,43,4,2019-10,0
BC_C_S_20191026,2019-10-26,BC,C,S,0.0,0.0,2019,10,43,5,2019-10,0
BC_C_S_20191027,2019-10-27,BC,C,S,0.0,0.0,2019,10,43,6,2019-10,0
BC_C_S_20191028,2019-10-28,BC,C,S,0.0,0.0,2019,10,44,0,2019-10,0
BC_C_S_20191029,2019-10-29,BC,C,S,0.0,0.0,2019,10,44,1,2019-10,0
BC_C_S_20191030,2019-10-30,BC,C,S,0.0,0.0,2019,10,44,2,2019-10,0
BC_C_S_20191031,2019-10-31,BC,C,S,0.0,0.0,2019,10,44,3,2019-10,0
BC_C_S_20191101,2019-11-01,BC,C,S,0.0,0.0,2019,11,44,4,2019-11,0
BC_C_S_20191102,2019-11-02,BC,C,S,0.0,0.0,2019,11,44,5,2019-11,0
BC_C_S_20191103,2019-11-03,BC,C,S,0.0,0.0,2019,11,44,6,2019-11,0
BC_C_S_20191104,2019-11-04,BC,C,S,0.0,0.0,2019,11,45,0,2019-11,0
BC_C_S_20191105,2019-11-05,BC,C,S,0.0,0.0,2019,11,45,1,2019-11,0
BC_C_S_20191106,2019-11-06,BC,C,S,0.0,0.0,2019,11,45,2,2019-11,0
BC_C_S_20191107,2019-11-07,BC,C,S,0.0,0.0,2019,11,45,3,2019-11,0
BC_C_S_20191108,2019-11-08,BC,C,S,0.0,0.0,2019,11,45,4,2019-11,0
BC_C_S_20191109,2019-11-09,BC,C,S,0.0,0.0,2019,11,45,5,2019-11,0
BC_C_S_20191110,2019-11-10,BC,C,S,0.0,0.0,2019,11,45,6,2019-11,0
BC_C_S_20191111,2019-11-11,BC,C,S,0.0,0.0,2019,11,46,0,2019-11,0
BC_C_S_20191112,2019-11-12,BC,C,S,0.0,0.0,2019,11,46,1,2019-11,0
BC_C_S_20191113,2019-11-13,BC,C,S,0.0,0.0,2019,11,46,2,2019-11,0
BC_C_S_20191114,2019-11-14,BC,C,S,0.0,0.0,2019,11,46,3,2019-11,0
BC_C_S_20191115,2019-11-15,BC,C,S,0.0,0.0,2019,11,46,4,2019-11,0
BC_C_S_20191116,2019-11-16,BC,C,S,0.0,0.0,2019,11,46,5,2019-11,0
BC_C_S_20191117,2019-11-17,BC,C,S,0.0,0.0,2019,11,46,6,2019-11,0
BC_C_S_20191118,2019-11-18,BC,C,S,0.0,0.0,2019,11,47,0,2019-11,0
BC_C_S_20191119,2019-11-19,BC,C,S,0.0,0.0,2019,11,47,1,2019-11,0
BC_C_S_20191120,2019-11-20,BC,C,S,0.0,0.0,2019,11,47,2,2019-11,0
BC_C_S_20191121,2019-11-21,BC,C,S,0.0,0.0,2019,11,47,3,2019-11,0
BC_C_S_20191122,2019-11-22,BC,C,S,0.0,0.0,2019,11,47,4,2019-11,0
BC_C_S_20191123,2019-11-23,BC,C,S,0.0,0.0,2019,11,47,5,2019-11,0
BC_C_S_20191124,2019-11-24,BC,C,S,0.0,0.0,2019,11,47,6,2019-11,0
BC_C_S_20191125,2019-11-25,BC,C,S,0.0,0.0,2019,11,48,0,2019-11,0
BC_C_S_20191126,2019-11-26,BC,C,S,0.0,0.0,2019,11,48,1,2019-11,0
BC_C_S_20191127,2019-11-27,BC,C,S,0.0,0.0,2019,11,48,2,2019-11,0
BC_C_S_20191128,2019-11-28,BC,C,S,0.0,0.0,2019,11,48,3,2019-11,0
BC_C_S_20191129,2019-11-29,BC,C,S,0.0,0.0,2019,11,48,4,2019-11,0
BC_C_S_20191130,2019-11-30,BC,C,S,0.0,0.0,2019,11,48,5,2019-11,0
BC_C_S_20191201,2019-12-01,BC,C,S,0.0,0.0,2019,12,48,6,2019-12,0
BC_C_S_20191202,2019-12-02,BC,C,S,0.0,0.0,2019,12,49,0,2019-12,0
BC_C_S_20191203,2019-12-03,BC,C,S,0.0,0.0,2019,12,49,1,2019-12,0
BC_C_S_20191204,2019-12-04,BC,C,S,0.0,0.0,2019,12,49,2,2019-12,0
BC_C_S_20191205,2019-12-05,BC,C,S,0.0,0.0,2019,12,49,3,2019-12,0
BC_C_S_20191206,2019-12-06,BC,C,S,0.0,0.0,2019,12,49,4,2019-12,0
BC_C_S_20191207,2019-12-07,BC,C,S,0.0,0.0,2019,12,49,5,2019-12,0
BC_C_S_20191208,2019-12-08,BC,C,S,0.0,0.0,2019,12,49,6,2019-12,0
BC_C_S_20191209,2019-12-09,BC,C,S,0.0,0.0,2019,12,50,0,2019-12,0
BC_C_S_20191210,2019-12-10,BC,C,S,0.0,0.0,2019,12,50,1,2019-12,0
BC_C_S_20191211,2019-12-11,BC,C,S,0.0,0.0,2019,12,50,2,2019-12,0
BC_C_S_20191212,2019-12-12,BC,C,S,0.0,0.0,2019,12,50,3,2019-12,0
BC_C_S_20191213,2019-12-13,BC,C,S,0.0,0.0,2019,12,50,4,2019-12,0
BC_C_S_20191214,2019-12-14,BC,C,S,0.0,0.0,2019,12,50,5,2019-12,0
BC_C_S_20191215,2019-12-15,BC,C,S,0.0,0.0,2019,12,50,6,2019-12,0
BC_C_S_20191216,2019-12-16,BC,C,S,0.0,0.0,2019,12,51,0,2019-12,0
BC_C_S_20191217,2019-12-17,BC,C,S,0.0,0.0,2019,12,51,1,2019-12,0
BC_C_S_20191218,2019-12-18,BC,C,S,0.0,0.0,2019,12,51,2,2019-12,0
BC_C_S_20191219,2019-12-19,BC,C,S,0.0,0.0,2019,12,51,3,2019-12,0
BC_C_S_20191220,2019-12-20,BC,C,S,0.0,0.0,2019,12,51,4,2019-12,0
BC_C_S_20191221,2019-12-21,BC,C,S,0.0,0.0,2019,12,51,5,2019-12,0
BC_C_S_20191222,2019-12-22,BC,C,S,0.0,0.0,2019,12,51,6,2019-12,0
BC_C_S_20191223,2019-12-23,BC,C,S,0.0,0.0,2019,12,52,0,2019-12,0
BC_C_S_20191224,2019-12-24,BC,C,S,0.0,0.0,2019,12,52,1,2019-12,0
BC_C_S_20191225,2019-12-25,BC,C,S,0.0,0.0,2019,12,52,2,2019-12,1
BC_C_S_20191226,2019-12-26,BC,C,S,0.0,0.0,2019,12,52,3,2019-12,0
BC_C_S_20191227,2019-12-27,BC,C,S,0.0,0.0,2019,12,52,4,2019-12,0
BC_C_S_20191228,2019-12-28,BC,C,S,0.0,0.0,2019,12,52,5,2019-12,0
BC_C_S_20191229,2019-12-29,BC,C,S,0.0,0.0,2019,12,52,6,2019-12,0
BC_C_S_20191230,2019-12-30,BC,C,S,0.0,0.0,2019,12,1,0,2019-12,0
BC_C_S_20191231,2019-12-31,BC,C,S,0.0,0.0,2019,12,1,1,2019-12,0
BC_C_S_20200101,2020-01-01,BC,C,S,0.0,0.0,2020,1,1,2,2020-01,1
BC_C_S_20200102,2020-01-02,BC,C,S,0.0,0.0,2020,1,1,3,2020-01,0
BC_C_S_20200103,2020-01-03,BC,C,S,0.0,0.0,2020,1,1,4,2020-01,0
BC_C_S_20200104,2020-01-04,BC,C,S,0.0,0.0,2020,1,1,5,2020-01,0
BC_C_S_20200105,2020-01-05,BC,C,S,0.0,0.0,2020,1,1,6,2020-01,0
BC_C_S_20200106,2020-01-06,BC,C,S,0.0,0.0,2020,1,2,0,2020-01,0
BC_C_S_20200107,2020-01-07,BC,C,S,0.0,0.0,2020,1,2,1,2020-01,0
BC_C_S_20200108,2020-01-08,BC,C,S,0.0,0.0,2020,1,2,2,2020-01,0
BC_C_S_20200109,2020-01-09,BC,C,S,0.0,0.0,2020,1,2,3,2020-01,0
BC_C_S_20200110,2020-01-10,BC,C,S,0.0,0.0,2020,1,2,4,2020-01,0
BC_C_S_20200111,2020-01-11,BC,C,S,0.0,0.0,2020,1,2,5,2020-01,0
BC_C_S_20200112,2020-01-12,BC,C,S,0.0,0.0,2020,1,2,6,2020-01,0
BC_C_S_20200113,2020-01-13,BC,C,S,0.0,0.0,2020,1,3,0,2020-01,0
BC_C_S_20200114,2020-01-14,BC,C,S,0.0,0.0,2020,1,3,1,2020-01,0
BC_C_S_20200115,2020-01-15,BC,C,S,0.0,0.0,2020,1,3,2,2020-01,0
BC_C_S_20200116,2020-01-16,BC,C,S,0.0,0.0,2020,1,3,3,2020-01,0
BC_C_S_20200117,2020-01-17,BC,C,S,0.0,0.0,2020,1,3,4,2020-01,0
BC_C_S_20200118,2020-01-18,BC,C,S,0.0,0.0,2020,1,3,5,2020-01,0
BC_C_S_20200119,2020-01-19,BC,C,S,0.0,0.0,2020,1,3,6,2020-01,0
BC_C_S_20200120,2020-01-20,BC,C,S,0.0,0.0,2020,1,4,0,2020-01,0
BC_C_S_20200121,2020-01-21,BC,C,S,0.0,0.0,2020,1,4,1,2020-01,0
BC_C_S_20200122,2020-01-22,BC,C,S,0.0,0.0,2020,1,4,2,2020-01,0
BC_C_S_20200123,2020-01-23,BC,C,S,0.0,0.0,2020,1,4,3,2020-01,0
BC_C_S_20200124,2020-01-24,BC,C,S,0.0,0.0,2020,1,4,4,2020-01,1
BC_C_S_20200125,2020-01-25,BC,C,S,0.0,0.0,2020,1,4,5,2020-01,1
BC_C_S_20200126,2020-01-26,BC,C,S,0.0,0.0,2020,1,4,6,2020-01,1
BC_C_S_20200127,2020-01-27,BC,C,S,0.0,0.0,2020,1,5,0,2020-01,1
BC_C_S_20200128,2020-01-28,BC,C,S,0.0,0.0,2020,1,5,1,2020-01,0
BC_C_S_20200129,2020-01-29,BC,C,S,0.0,0.0,2020,1,5,2,2020-01,0
BC_C_S_20200130,2020-01-30,BC,C,S,0.0,0.0,2020,1,5,3,2020-01,0
BC_C_S_20200131,2020-01-31,BC,C,S,0.0,0.0,2020,1,5,4,2020-01,0
BC_C_S_20200201,2020-02-01,BC,C,S,0.0,0.0,2020,2,5,5,2020-02,0
BC_C_S_20200202,2020-02-02,BC,C,S,0.0,0.0,2020,2,5,6,2020-02,0
BC_C_S_20200203,2020-02-03,BC,C,S,0.0,0.0,2020,2,6,0,2020-02,0
BC_C_S_20200204,2020-02-04,BC,C,S,0.0,0.0,2020,2,6,1,2020-02,0
BC_C_S_20200205,2020-02-05,BC,C,S,0.0,0.0,2020,2,6,2,2020-02,0
BC_C_S_20200206,2020-02-06,BC,C,S,0.0,0.0,2020,2,6,3,2020-02,0
BC_C_S_20200207,2020-02-07,BC,C,S,0.0,0.0,2020,2,6,4,2020-02,0
BC_C_S_20200208,2020-02-08,BC,C,S,0.0,0.0,2020,2,6,5,2020-02,0
BC_C_S_20200209,2020-02-09,BC,C,S,0.0,0.0,2020,2,6,6,2020-02,0
BC_C_S_20200210,2020-02-10,BC,C,S,0.0,0.0,2020,2,7,0,2020-02,0
BC_C_S_20200211,2020-02-11,BC,C,S,0.0,0.0,2020,2,7,1,2020-02,0
BC_C_S_20200212,2020-02-12,BC,C,S,0.0,0.0,2020,2,7,2,2020-02,0
BC_C_S_20200213,2020-02-13,BC,C,S,0.0,0.0,2020,2,7,3,2020-02,0
BC_C_S_20200214,2020-02-14,BC,C,S,0.0,0.0,2020,2,7,4,2020-02,0
BC_C_S_20200215,2020-02-15,BC,C,S,0.0,0.0,2020,2,7,5,2020-02,0
BC_C_S_20200216,2020-02-16,BC,C,S,0.0,0.0,2020,2,7,6,2020-02,0
BC_C_S_20200217,2020-02-17,BC,C,S,0.0,0.0,2020,2,8,0,2020-02,0
BC_C_S_20200218,2020-02-18,BC,C,S,0.0,0.0,2020,2,8,1,2020-02,0
BC_C_S_20200219,2020-02-19,BC,C,S,0.0,0.0,2020,2,8,2,2020-02,0
BC_C_S_20200220,2020-02-20,BC,C,S,0.0,0.0,2020,2,8,3,2020-02,0
BC_C_S_20200221,2020-02-21,BC,C,S,0.0,0.0,2020,2,8,4,2020-02,0
BC_C_S_20200222,2020-02-22,BC,C,S,0.0,0.0,2020,2,8,5,2020-02,0
BC_C_S_20200223,2020-02-23,BC,C,S,0.0,0.0,2020,2,8,6,2020-02,0
BC_C_S_20200224,2020-02-24,BC,C,S,0.0,0.0,2020,2,9,0,2020-02,0
BC_C_S_20200225,2020-02-25,BC,C,S,0.0,0.0,2020,2,9,1,2020-02,0
BC_C_S_20200226,2020-02-26,BC,C,S,0.0,0.0,2020,2,9,2,2020-02,0
BC_C_S_20200227,2020-02-27,BC,C,S,0.0,0.0,2020,2,9,3,2020-02,0
BC_C_S_20200228,2020-02-28,BC,C,S,0.0,0.0,2020,2,9,4,2020-02,0
BC_C_S_20200229,2020-02-29,BC,C,S,0.0,0.0,2020,2,9,5,2020-02,0
BC_C_S_20200301,2020-03-01,BC,C,S,0.0,0.0,2020,3,9,6,2020-03,1
BC_C_S_20200302,2020-03-02,BC,C,S,0.0,0.0,2020,3,10,0,2020-03,0
BC_C_S_20200303,2020-03-03,BC,C,S,0.0,0.0,2020,3,10,1,2020-03,0
BC_C_S_20200304,2020-03-04,BC,C,S,0.0,0.0,2020,3,10,2,2020-03,0
BC_C_S_20200305,2020-03-05,BC,C,S,0.0,0.0,2020,3,10,3,2020-03,0
BC_C_S_20200306,2020-03-06,BC,C,S,0.0,0.0,2020,3,10,4,2020-03,0
BC_C_S_20200307,2020-03-07,BC,C,S,0.0,0.0,2020,3,10,5,2020-03,0
BC_C_S_20200308,2020-03-08,BC,C,S,0.0,0.0,2020,3,10,6,2020-03,0
BC_C_S_20200309,2020-03-09,BC,C,S,0.0,0.0,2020,3,11,0,2020-03,0
BC_C_S_20200310,2020-03-10,BC,C,S,0.0,0.0,2020,3,11,1,2020-03,0
BC_C_S_20200311,2020-03-11,BC,C,S,0.0,0.0,2020,3,11,2,2020-03,0
BC_C_S_20200312,2020-03-12,BC,C,S,0.0,0.0,2020,3,11,3,2020-03,0
BC_C_S_20200313,2020-03-13,BC,C,S,0.0,0.0,2020,3,11,4,2020-03,0
BC_C_S_20200314,2020-03-14,BC,C,S,0.0,0.0,2020,3,11,5,2020-03,0
BC_C_S_20200315,2020-03-15,BC,C,S,0.0,0.0,2020,3,11,6,2020-03,0
BC_C_S_20200316,2020-03-16,BC,C,S,0.0,0.0,2020,3,12,0,2020-03,0
BC_C_S_20200317,2020-03-17,BC,C,S,0.0,0.0,2020,3,12,1,2020-03,0
BC_C_S_20200318,2020-03-18,BC,C,S,0.0,0.0,2020,3,12,2,2020-03,0
BC_C_S_20200319,2020-03-19,BC,C,S,0.0,0.0,2020,3,12,3,2020-03,0
BC_C_S_20200320,2020-03-20,BC,C,S,0.0,0.0,2020,3,12,4,2020-03,0
BC_C_S_20200321,2020-03-21,BC,C,S,0.0,0.0,2020,3,12,5,2020-03,0
BC_C_S_20200322,2020-03-22,BC,C,S,0.0,0.0,2020,3,12,6,2020-03,0
BC_C_S_20200323,2020-03-23,BC,C,S,0.0,0.0,2020,3,13,0,2020-03,0
BC_C_S_20200324,2020-03-24,BC,C,S,0.0,0.0,2020,3,13,1,2020-03,0
BC_C_S_20200325,2020-03-25,BC,C,S,0.0,0.0,2020,3,13,2,2020-03,0
BC_C_S_20200326,2020-03-26,BC,C,S,0.0,0.0,2020,3,13,3,2020-03,0
BC_C_S_20200327,2020-03-27,BC,C,S,0.0,0.0,2020,3,13,4,2020-03,0
BC_C_S_20200328,2020-03-28,BC,C,S,0.0,0.0,2020,3,13,5,2020-03,0
BC_C_S_20200329,2020-03-29,BC,C,S,0.0,0.0,2020,3,13,6,2020-03,0
BC_C_S_20200330,2020-03-30,BC,C,S,0.0,0.0,2020,3,14,0,2020-03,0
BC_C_S_20200331,2020-03-31,BC,C,S,0.0,0.0,2020,3,14,1,2020-03,0
BC_C_S_20200401,2020-04-01,BC,C,S,0.0,0.0,2020,4,14,2,2020-04,0
BC_C_S_20200402,2020-04-02,BC,C,S,0.0,0.0,2020,4,14,3,2020-04,0
BC_C_S_20200403,2020-04-03,BC,C,S,0.0,0.0,2020,4,14,4,2020-04,0
BC_C_S_20200404,2020-04-04,BC,C,S,0.0,0.0,2020,4,14,5,2020-04,0
BC_C_S_20200405,2020-04-05,BC,C,S,0.0,0.0,2020,4,14,6,2020-04,0
BC_C_S_20200406,2020-04-06,BC,C,S,0.0,0.0,2020,4,15,0,2020-04,0
BC_C_S_20200407,2020-04-07,BC,C,S,0.0,0.0,2020,4,15,1,2020-04,0
BC_C_S_20200408,2020-04-08,BC,C,S,0.0,0.0,2020,4,15,2,2020-04,0
BC_C_S_20200409,2020-04-09,BC,C,S,0.0,0.0,2020,4,15,3,2020-04,0
BC_C_S_20200410,2020-04-10,BC,C,S,0.0,0.0,2020,4,15,4,2020-04,0
BC_C_S_20200411,2020-04-11,BC,C,S,0.0,0.0,2020,4,15,5,2020-04,0
BC_C_S_20200412,2020-04-12,BC,C,S,0.0,0.0,2020,4,15,6,2020-04,0
BC_C_S_20200413,2020-04-13,BC,C,S,0.0,0.0,2020,4,16,0,2020-04,0
BC_C_S_20200414,2020-04-14,BC,C,S,0.0,0.0,2020,4,16,1,2020-04,0
BC_C_S_20200415,2020-04-15,BC,C,S,0.0,0.0,2020,4,16,2,2020-04,1
BC_C_S_20200416,2020-04-16,BC,C,S,0.0,0.0,2020,4,16,3,2020-04,0
BC_C_S_20200417,2020-04-17,BC,C,S,0.0,0.0,2020,4,16,4,2020-04,0
BC_C_S_20200418,2020-04-18,BC,C,S,0.0,0.0,2020,4,16,5,2020-04,0
BC_C_S_20200419,2020-04-19,BC,C,S,0.0,0.0,2020,4,16,6,2020-04,0
BC_C_S_20200420,2020-04-20,BC,C,S,0.0,0.0,2020,4,17,0,2020-04,0
BC_C_S_20200421,2020-04-21,BC,C,S,0.0,0.0,2020,4,17,1,2020-04,0
BC_C_S_20200422,2020-04-22,BC,C,S,0.0,0.0,2020,4,17,2,2020-04,0
BC_C_S_20200423,2020-04-23,BC,C,S,0.0,0.0,2020,4,17,3,2020-04,0
BC_C_S_20200424,2020-04-24,BC,C,S,0.0,0.0,2020,4,17,4,2020-04,0
BC_C_S_20200425,2020-04-25,BC,C,S,0.0,0.0,2020,4,17,5,2020-04,0
BC_C_S_20200426,2020-04-26,BC,C,S,0.0,0.0,2020,4,17,6,2020-04,0
BC_C_S_20200427,2020-04-27,BC,C,S,0.0,0.0,2020,4,18,0,2020-04,0
BC_C_S_20200428,2020-04-28,BC,C,S,0.0,0.0,2020,4,18,1,2020-04,0
BC_C_S_20200429,2020-04-29,BC,C,S,0.0,0.0,2020,4,18,2,2020-04,0
BC_C_S_20200430,2020-04-30,BC,C,S,0.0,0.0,2020,4,18,3,2020-04,1
BC_C_S_20200501,2020-05-01,BC,C,S,0.0,0.0,2020,5,18,4,2020-05,0
BC_C_S_20200502,2020-05-02,BC,C,S,0.0,0.0,2020,5,18,5,2020-05,0
BC_C_S_20200503,2020-05-03,BC,C,S,0.0,0.0,2020,5,18,6,2020-05,0
BC_C_S_20200504,2020-05-04,BC,C,S,0.0,0.0,2020,5,19,0,2020-05,0
BC_C_S_20200505,2020-05-05,BC,C,S,0.0,0.0,2020,5,19,1,2020-05,1
BC_C_S_20200506,2020-05-06,BC,C,S,0.0,0.0,2020,5,19,2,2020-05,0
BC_C_S_20200507,2020-05-07,BC,C,S,0.0,0.0,2020,5,19,3,2020-05,0
BC_C_S_20200508,2020-05-08,BC,C,S,0.0,0.0,2020,5,19,4,2020-05,0
BC_C_S_20200509,2020-05-09,BC,C,S,0.0,0.0,2020,5,19,5,2020-05,0
BC_C_S_20200510,2020-05-10,BC,C,S,0.0,0.0,2020,5,19,6,2020-05,0
BC_C_S_20200511,2020-05-11,BC,C,S,0.0,0.0,2020,5,20,0,2020-05,0
BC_C_S_20200512,2020-05-12,BC,C,S,0.0,0.0,2020,5,20,1,2020-05,0
BC_C_S_20200513,2020-05-13,BC,C,S,0.0,0.0,2020,5,20,2,2020-05,0
BC_C_S_20200514,2020-05-14,BC,C,S,0.0,0.0,2020,5,20,3,2020-05,0
BC_C_S_20200515,2020-05-15,BC,C,S,0.0,0.0,2020,5,20,4,2020-05,0
BC_C_S_20200516,2020-05-16,BC,C,S,0.0,0.0,2020,5,20,5,2020-05,0
BC_C_S_20200517,2020-05-17,BC,C,S,0.0,0.0,2020,5,20,6,2020-05,0
BC_C_S_20200518,2020-05-18,BC,C,S,0.0,0.0,2020,5,21,0,2020-05,0
BC_C_S_20200519,2020-05-19,BC,C,S,0.0,0.0,2020,5,21,1,2020-05,0
BC_C_S_20200520,2020-05-20,BC,C,S,0.0,0.0,2020,5,21,2,2020-05,0
BC_C_S_20200521,2020-05-21,BC,C,S,0.0,0.0,2020,5,21,3,2020-05,0
BC_C_S_20200522,2020-05-22,BC,C,S,0.0,0.0,2020,5,21,4,2020-05,0
BC_C_S_20200523,2020-05-23,BC,C,S,0.0,0.0,2020,5,21,5,2020-05,0
BC_C_S_20200524,2020-05-24,BC,C,S,0.0,0.0,2020,5,21,6,2020-05,0
BC_C_S_20200525,2020-05-25,BC,C,S,0.0,0.0,2020,5,22,0,2020-05,0
BC_C_S_20200526,2020-05-26,BC,C,S,0.0,0.0,2020,5,22,1,2020-05,0
BC_C_S_20200527,2020-05-27,BC,C,S,0.0,0.0,2020,5,22,2,2020-05,0
BC_C_S_20200528,2020-05-28,BC,C,S,0.0,0.0,2020,5,22,3,2020-05,0
BC_C_S_20200529,2020-05-29,BC,C,S,0.0,0.0,2020,5,22,4,2020-05,0
BC_C_S_20200530,2020-05-30,BC,C,S,0.0,0.0,2020,5,22,5,2020-05,0
BC_C_S_20200531,2020-05-31,BC,C,S,0.0,0.0,2020,5,22,6,2020-05,0
BC_C_S_20200601,2020-06-01,BC,C,S,0.0,0.0,2020,6,23,0,2020-06,0
BC_C_S_20200602,2020-06-02,BC,C,S,0.0,0.0,2020,6,23,1,2020-06,0
BC_C_S_20200603,2020-06-03,BC,C,S,0.0,0.0,2020,6,23,2,2020-06,0
BC_C_S_20200604,2020-06-04,BC,C,S,0.0,0.0,2020,6,23,3,2020-06,0
BC_C_S_20200605,2020-06-05,BC,C,S,0.0,0.0,2020,6,23,4,2020-06,0
BC_C_S_20200606,2020-06-06,BC,C,S,0.0,0.0,2020,6,23,5,2020-06,1
BC_C_S_20200607,2020-06-07,BC,C,S,0.0,0.0,2020,6,23,6,2020-06,0
BC_C_S_20200608,2020-06-08,BC,C,S,0.0,0.0,2020,6,24,0,2020-06,0
BC_C_S_20200609,2020-06-09,BC,C,S,0.0,0.0,2020,6,24,1,2020-06,0
BC_C_S_20200610,2020-06-10,BC,C,S,0.0,0.0,2020,6,24,2,2020-06,0
BC_C_S_20200611,2020-06-11,BC,C,S,0.0,0.0,2020,6,24,3,2020-06,0
BC_C_S_20200612,2020-06-12,BC,C,S,0.0,0.0,2020,6,24,4,2020-06,0
BC_C_S_20200613,2020-06-13,BC,C,S,0.0,0.0,2020,6,24,5,2020-06,0
BC_C_S_20200614,2020-06-14,BC,C,S,0.0,0.0,2020,6,24,6,2020-06,0
BC_C_S_20200615,2020-06-15,BC,C,S,0.0,0.0,2020,6,25,0,2020-06,0
BC_C_S_20200616,2020-06-16,BC,C,S,0.0,0.0,2020,6,25,1,2020-06,0
BC_C_S_20200617,2020-06-17,BC,C,S,0.0,0.0,2020,6,25,2,2020-06,0
BC_C_S_20200618,2020-06-18,BC,C,S,0.0,0.0,2020,6,25,3,2020-06,0
BC_C_S_20200619,2020-06-19,BC,C,S,0.0,0.0,2020,6,25,4,2020-06,0
BC_C_S_20200620,2020-06-20,BC,C,S,0.0,0.0,2020,6,25,5,2020-06,0
BC_C_S_20200621,2020-06-21,BC,C,S,0.0,0.0,2020,6,25,6,2020-06,0
BC_C_S_20200622,2020-06-22,BC,C,S,0.0,0.0,2020,6,26,0,2020-06,0
BC_C_S_20200623,2020-06-23,BC,C,S,0.0,0.0,2020,6,26,1,2020-06,0
BC_C_S_20200624,2020-06-24,BC,C,S,0.0,0.0,2020,6,26,2,2020-06,0
BC_C_S_20200625,2020-06-25,BC,C,S,0.0,0.0,2020,6,26,3,2020-06,0
BC_C_S_20200626,2020-06-26,BC,C,S,0.0,0.0,2020,6,26,4,2020-06,0
BC_C_S_20200627,2020-06-27,BC,C,S,0.0,0.0,2020,6,26,5,2020-06,0
BC_C_S_20200628,2020-06-28,BC,C,S,0.0,0.0,2020,6,26,6,2020-06,0
BC_C_S_20200629,2020-06-29,BC,C,S,0.0,0.0,2020,6,27,0,2020-06,0
BC_C_S_20200630,2020-06-30,BC,C,S,0.0,0.0,2020,6,27,1,2020-06,0
BC_C_S_20200701,2020-07-01,BC,C,S,0.0,0.0,2020,7,27,2,2020-07,0
BC_C_S_20200702,2020-07-02,BC,C,S,0.0,0.0,2020,7,27,3,2020-07,0
BC_C_S_20200703,2020-07-03,BC,C,S,0.0,0.0,2020,7,27,4,2020-07,0
BC_C_S_20200704,2020-07-04,BC,C,S,0.0,0.0,2020,7,27,5,2020-07,0
BC_C_S_20200705,2020-07-05,BC,C,S,0.0,0.0,2020,7,27,6,2020-07,0
BC_C_S_20200706,2020-07-06,BC,C,S,0.0,0.0,2020,7,28,0,2020-07,0
BC_C_S_20200707,2020-07-07,BC,C,S,0.0,0.0,2020,7,28,1,2020-07,0
BC_C_S_20200708,2020-07-08,BC,C,S,0.0,0.0,2020,7,28,2,2020-07,0
BC_C_S_20200709,2020-07-09,BC,C,S,0.0,0.0,2020,7,28,3,2020-07,0
